,FLAG_RESIL,CLASS_AGE,CLASS_OFFRE,CLASS_DEP,CLASS_VAR,CLASS_TU,CLASS_HORS_FFT,CLASS_QT_M1,CLASS_QT_M2,CLASS_QT_M3,CLASS_TYP_VAR,CHOIX_OFFRE
6495,RESIL_OUI,[0:50],O5O6,NO_DEP,DECROISSANCE,UTIL_BAS,HORS_FFT_NON,APPEL_M1,APPEL_M2,PAS_APPEL_M3,GRANDE_VAR_NEG,CHOIXNON
6501,RESIL_NON,[0:50],O1O2,NO_DEP,DECROISSANCE,UTIL_BAS,HORS_FFT_NON,APPEL_M1,PAS_APPEL_M2,PAS_APPEL_M3,PEU_VAR_NEG,CHOIXOUI
6542,RESIL_NON,[51:110],O3O4,DEP,DECROISSANCE,UTIL_NORMAL,HORS_FFT_OUI,APPEL_M1,PAS_APPEL_M2,PAS_APPEL_M3,GRANDE_VAR_NEG,CHOIXOUI
6545,RESIL_NON,[0:50],O1O2,DEP,CROISSANCE,UTIL_EXCE,HORS_FFT_OUI,APPEL_M1,PAS_APPEL_M2,APPEL_M3,GRANDE_VAR_POS,CHOIXNON
6555,RESIL_OUI,[51:110],O3O4,NO_DEP,CROISSANCE,UTIL_BAS,HORS_FFT_NON,APPEL_M1,PAS_APPEL_M2,APPEL_M3,MOY_VAR_POS,CHOIXOUI
6556,RESIL_OUI,[0:50],O5O6,NO_DEP,DECROISSANCE,UTIL_NORMAL,HORS_FFT_NON,APPEL_M1,PAS_APPEL_M2,APPEL_M3,PEU_VAR_NEG,CHOIXOUI
6568,RESIL_NON,[0:50],O3O4,NO_DEP,CROISSANCE,UTIL_BAS,HORS_FFT_NON,APPEL_M1,APPEL_M2,APPEL_M3,MOY_VAR_POS,CHOIXNON
6583,RESIL_NON,[51:110],O7,NO_DEP,DECROISSANCE,UTIL_BAS,HORS_FFT_NON,APPEL_M1,APPEL_M2,APPEL_M3,MOY_VAR_NEG,CHOIXNON
6588,RESIL_NON,[51:110],O7,NO_DEP,CROISSANCE,UTIL_BAS,HORS_FFT_OUI,APPEL_M1,PAS_APPEL_M2,APPEL_M3,MOY_VAR_POS,CHOIXNON
6603,RESIL_OUI,[0:50],O3O4,DEP,DECROISSANCE,UTIL_NORMAL,HORS_FFT_NON,APPEL_M1,APPEL_M2,PAS_APPEL_M3,GRANDE_VAR_NEG,CHOIXOUI
6613,RESIL_NON,[51:110],O7,NO_DEP,CROISSANCE,UTIL_BAS,HORS_FFT_OUI,PAS_APPEL_M1,PAS_APPEL_M2,APPEL_M3,GRANDE_VAR_POS,CHOIXNON
6615,RESIL_OUI,[51:110],O3O4,NO_DEP,CROISSANCE,UTIL_NORMAL,HORS_FFT_NON,PAS_APPEL_M1,APPEL_M2,APPEL_M3,GRANDE_VAR_POS,CHOIXOUI
6619,RESIL_NON,[0:50],O1O2,NO_DEP,CROISSANCE,UTIL_EXCE,HORS_FFT_OUI,APPEL_M1,APPEL_M2,APPEL_M3,PEU_VAR_POS,CHOIXNON
6628,RESIL_NON,[0:50],O5O6,DEP,CROISSANCE,UTIL_BAS,HORS_FFT_OUI,PAS_APPEL_M1,APPEL_M2,APPEL_M3,MOY_VAR_POS,CHOIXNON
6643,RESIL_NON,[51:110],O3O4,DEP,PAS_VARIATION,UTIL_NORMAL,HORS_FFT_OUI,PAS_APPEL_M1,APPEL_M2,PAS_APPEL_M3,PEU_VAR_POS,CHOIXOUI
6644,RESIL_NON,[51:110],O5O6,DEP,DECROISSANCE,UTIL_NORMAL,HORS_FFT_OUI,APPEL_M1,PAS_APPEL_M2,PAS_APPEL_M3,GRANDE_VAR_NEG,CHOIXNON
6650,RESIL_NON,[0:50],O3O4,NO_DEP,CROISSANCE,UTIL_HAUTE,HORS_FFT_OUI,APPEL_M1,PAS_APPEL_M2,APPEL_M3,GRANDE_VAR_POS,CHOIXOUI
6658,RESIL_OUI,[0:50],O3O4,NO_DEP,CROISSANCE,UTIL_BAS,HORS_FFT_OUI,APPEL_M1,APPEL_M2,APPEL_M3,MOY_VAR_POS,CHOIXNON
6664,RESIL_NON,[0:50],O1O2,DEP,DECROISSANCE,UTIL_BAS,HORS_FFT_OUI,APPEL_M1,PAS_APPEL_M2,PAS_APPEL_M3,GRANDE_VAR_NEG,CHOIXNON
6668,RESIL_OUI,[51:110],O1O2,NO_DEP,CROISSANCE,UTIL_BAS,HORS_FFT_OUI,PAS_APPEL_M1,PAS_APPEL_M2,APPEL_M3,PEU_VAR_POS,CHOIXOUI
6673,RESIL_OUI,[51:110],O1O2,DEP,CROISSANCE,UTIL_HAUTE,HORS_FFT_NON,APPEL_M1,PAS_APPEL_M2,APPEL_M3,MOY_VAR_POS,CHOIXOUI
6689,RESIL_NON,[51:110],O1O2,NO_DEP,DECROISSANCE,UTIL_HAUTE,HORS_FFT_OUI,APPEL_M1,APPEL_M2,APPEL_M3,MOY_VAR_NEG,CHOIXOUI
6695,RESIL_NON,[0:50],O3O4,NO_DEP,DECROISSANCE,UTIL_BAS,HORS_FFT_OUI,APPEL_M1,PAS_APPEL_M2,PAS_APPEL_M3,PEU_VAR_NEG,CHOIXNON
6698,RESIL_NON,[51:110],O1O2,NO_DEP,DECROISSANCE,UTIL_BAS,HORS_FFT_OUI,APPEL_M1,PAS_APPEL_M2,APPEL_M3,MOY_VAR_NEG,CHOIXNON
6717,RESIL_NON,[0:50],O1O2,DEP,CROISSANCE,UTIL_BAS,HORS_FFT_OUI,APPEL_M1,PAS_APPEL_M2,APPEL_M3,PEU_VAR_POS,CHOIXOUI
6722,RESIL_NON,[51:110],O5O6,NO_DEP,DECROISSANCE,UTIL_BAS,HORS_FFT_OUI,APPEL_M1,APPEL_M2,APPEL_M3,PEU_VAR_NEG,CHOIXNON
6740,RESIL_OUI,[51:110],O3O4,DEP,DECROISSANCE,UTIL_BAS,HORS_FFT_NON,APPEL_M1,APPEL_M2,PAS_APPEL_M3,PEU_VAR_NEG,CHOIXNON
6741,RESIL_OUI,[51:110],O1O2,DEP,CROISSANCE,UTIL_HAUTE,HORS_FFT_NON,APPEL_M1,APPEL_M2,APPEL_M3,PEU_VAR_POS,CHOIXOUI
6751,RESIL_NON,[0:50],O3O4,DEP,CROISSANCE,UTIL_HAUTE,HORS_FFT_OUI,APPEL_M1,PAS_APPEL_M2,APPEL_M3,PEU_VAR_POS,CHOIXOUI
6796,RESIL_NON,[0:50],O5O6,NO_DEP,DECROISSANCE,UTIL_NORMAL,HORS_FFT_NON,APPEL_M1,APPEL_M2,PAS_APPEL_M3,GRANDE_VAR_NEG,CHOIXNON
6798,RESIL_OUI,[0:50],O3O4,NO_DEP,CROISSANCE,UTIL_NORMAL,HORS_FFT_NON,PAS_APPEL_M1,APPEL_M2,APPEL_M3,GRANDE_VAR_POS,CHOIXOUI
6805,RESIL_NON,[51:110],O3O4,DEP,CROISSANCE,UTIL_NORMAL,HORS_FFT_NON,APPEL_M1,PAS_APPEL_M2,APPEL_M3,GRANDE_VAR_POS,CHOIXOUI
6812,RESIL_NON,[0:50],O7,NO_DEP,CROISSANCE,UTIL_BAS,HORS_FFT_OUI,APPEL_M1,PAS_APPEL_M2,APPEL_M3,PEU_VAR_POS,CHOIXNON
6819,RESIL_NON,[51:110],O1O2,DEP,DECROISSANCE,UTIL_BAS,HORS_FFT_NON,APPEL_M1,PAS_APPEL_M2,PAS_APPEL_M3,GRANDE_VAR_NEG,CHOIXNON
6833,RESIL_NON,[0:50],O5O6,DEP,CROISSANCE,UTIL_NORMAL,HORS_FFT_NON,PAS_APPEL_M1,APPEL_M2,APPEL_M3,GRANDE_VAR_POS,CHOIXOUI
6834,RESIL_NON,[0:50],O5O6,NO_DEP,CROISSANCE,UTIL_NORMAL,HORS_FFT_OUI,APPEL_M1,PAS_APPEL_M2,APPEL_M3,PEU_VAR_POS,CHOIXOUI
6846,RESIL_NON,[0:50],O5O6,DEP,DECROISSANCE,UTIL_NORMAL,HORS_FFT_NON,APPEL_M1,PAS_APPEL_M2,APPEL_M3,GRANDE_VAR_NEG,CHOIXOUI
6847,RESIL_OUI,[51:110],O3O4,DEP,DECROISSANCE,UTIL_BAS,HORS_FFT_NON,APPEL_M1,APPEL_M2,PAS_APPEL_M3,GRANDE_VAR_NEG,CHOIXNON
6860,RESIL_NON,[51:110],O3O4,DEP,CROISSANCE,UTIL_HAUTE,HORS_FFT_NON,APPEL_M1,PAS_APPEL_M2,APPEL_M3,GRANDE_VAR_POS,CHOIXOUI
6895,RESIL_NON,[51:110],O5O6,NO_DEP,DECROISSANCE,UTIL_NORMAL,HORS_FFT_NON,APPEL_M1,APPEL_M2,APPEL_M3,PEU_VAR_NEG,CHOIXOUI
6906,RESIL_NON,[51:110],O3O4,NO_DEP,CROISSANCE,UTIL_BAS,HORS_FFT_OUI,APPEL_M1,PAS_APPEL_M2,APPEL_M3,PEU_VAR_POS,CHOIXOUI
6925,RESIL_NON,[0:50],O1O2,NO_DEP,CROISSANCE,UTIL_HAUTE,HORS_FFT_NON,APPEL_M1,APPEL_M2,APPEL_M3,MOY_VAR_POS,CHOIXOUI
6930,RESIL_NON,[51:110],O1O2,NO_DEP,DECROISSANCE,UTIL_BAS,HORS_FFT_NON,APPEL_M1,APPEL_M2,PAS_APPEL_M3,MOY_VAR_NEG,CHOIXNON
6933,RESIL_OUI,[51:110],O1O2,DEP,DECROISSANCE,UTIL_HAUTE,HORS_FFT_OUI,APPEL_M1,APPEL_M2,PAS_APPEL_M3,MOY_VAR_NEG,CHOIXOUI
6939,RESIL_OUI,[0:50],O1O2,DEP,CROISSANCE,UTIL_BAS,HORS_FFT_OUI,PAS_APPEL_M1,PAS_APPEL_M2,APPEL_M3,MOY_VAR_POS,CHOIXOUI
6943,RESIL_NON,[0:50],O5O6,DEP,DECROISSANCE,UTIL_EXCE,HORS_FFT_OUI,APPEL_M1,APPEL_M2,PAS_APPEL_M3,GRANDE_VAR_NEG,CHOIXNON
6981,RESIL_NON,[51:110],O5O6,NO_DEP,DECROISSANCE,UTIL_BAS,HORS_FFT_NON,APPEL_M1,PAS_APPEL_M2,APPEL_M3,GRANDE_VAR_NEG,CHOIXNON
6983,RESIL_NON,[51:110],O5O6,DEP,CROISSANCE,UTIL_EXCE,HORS_FFT_OUI,APPEL_M1,PAS_APPEL_M2,APPEL_M3,PEU_VAR_POS,CHOIXNON
6992,RESIL_NON,[0:50],O5O6,NO_DEP,CROISSANCE,UTIL_NORMAL,HORS_FFT_OUI,APPEL_M1,PAS_APPEL_M2,APPEL_M3,MOY_VAR_POS,CHOIXNON
7009,RESIL_NON,[51:110],O1O2,DEP,DECROISSANCE,UTIL_EXCE,HORS_FFT_NON,APPEL_M1,APPEL_M2,APPEL_M3,GRANDE_VAR_NEG,CHOIXNON
7058,RESIL_NON,[51:110],O1O2,DEP,DECROISSANCE,UTIL_BAS,HORS_FFT_OUI,APPEL_M1,PAS_APPEL_M2,APPEL_M3,MOY_VAR_NEG,CHOIXOUI
7065,RESIL_OUI,[51:110],O3O4,DEP,DECROISSANCE,UTIL_NORMAL,HORS_FFT_NON,APPEL_M1,PAS_APPEL_M2,APPEL_M3,PEU_VAR_NEG,CHOIXOUI
7079,RESIL_NON,[0:50],O1O2,DEP,CROISSANCE,UTIL_HAUTE,HORS_FFT_OUI,PAS_APPEL_M1,APPEL_M2,APPEL_M3,GRANDE_VAR_POS,CHOIXOUI
7086,RESIL_NON,[0:50],O3O4,NO_DEP,CROISSANCE,UTIL_BAS,HORS_FFT_NON,APPEL_M1,PAS_APPEL_M2,APPEL_M3,GRANDE_VAR_POS,CHOIXNON
7116,RESIL_OUI,[0:50],O3O4,NO_DEP,DECROISSANCE,UTIL_BAS,HORS_FFT_OUI,APPEL_M1,PAS_APPEL_M2,APPEL_M3,MOY_VAR_NEG,CHOIXNON
7117,RESIL_NON,[0:50],O3O4,DEP,CROISSANCE,UTIL_BAS,HORS_FFT_NON,PAS_APPEL_M1,PAS_APPEL_M2,APPEL_M3,GRANDE_VAR_POS,CHOIXNON
7157,RESIL_OUI,[51:110],O3O4,DEP,DECROISSANCE,UTIL_HAUTE,HORS_FFT_OUI,APPEL_M1,APPEL_M2,APPEL_M3,PEU_VAR_NEG,CHOIXOUI
7206,RESIL_NON,[0:50],O7,NO_DEP,CROISSANCE,UTIL_NORMAL,HORS_FFT_NON,APPEL_M1,APPEL_M2,APPEL_M3,PEU_VAR_POS,CHOIXOUI
7215,RESIL_OUI,[0:50],O1O2,NO_DEP,DECROISSANCE,UTIL_BAS,HORS_FFT_OUI,APPEL_M1,APPEL_M2,PAS_APPEL_M3,MOY_VAR_NEG,CHOIXOUI
7234,RESIL_NON,[0:50],O1O2,DEP,DECROISSANCE,UTIL_BAS,HORS_FFT_NON,APPEL_M1,PAS_APPEL_M2,APPEL_M3,PEU_VAR_NEG,CHOIXOUI
7255,RESIL_OUI,[0:50],O1O2,DEP,DECROISSANCE,UTIL_HAUTE,HORS_FFT_OUI,APPEL_M1,APPEL_M2,PAS_APPEL_M3,MOY_VAR_NEG,CHOIXOUI
7261,RESIL_OUI,[51:110],O3O4,DEP,DECROISSANCE,UTIL_NORMAL,HORS_FFT_NON,APPEL_M1,PAS_APPEL_M2,APPEL_M3,MOY_VAR_NEG,CHOIXOUI
7269,RESIL_NON,[51:110],O1O2,DEP,DECROISSANCE,UTIL_HAUTE,HORS_FFT_OUI,APPEL_M1,PAS_APPEL_M2,APPEL_M3,PEU_VAR_NEG,CHOIXOUI
7282,RESIL_OUI,[51:110],O3O4,DEP,CROISSANCE,UTIL_BAS,HORS_FFT_NON,PAS_APPEL_M1,APPEL_M2,APPEL_M3,MOY_VAR_POS,CHOIXNON
7283,RESIL_OUI,[51:110],O1O2,DEP,DECROISSANCE,UTIL_NORMAL,HORS_FFT_NON,APPEL_M1,APPEL_M2,PAS_APPEL_M3,PEU_VAR_NEG,CHOIXOUI
7293,RESIL_NON,[51:110],O3O4,NO_DEP,DECROISSANCE,UTIL_BAS,HORS_FFT_OUI,APPEL_M1,PAS_APPEL_M2,APPEL_M3,GRANDE_VAR_NEG,CHOIXOUI
7322,RESIL_NON,[51:110],O1O2,DEP,CROISSANCE,UTIL_NORMAL,HORS_FFT_NON,APPEL_M1,APPEL_M2,APPEL_M3,PEU_VAR_POS,CHOIXOUI
7337,RESIL_NON,[0:50],O3O4,DEP,PAS_VARIATION,UTIL_HAUTE,HORS_FFT_OUI,APPEL_M1,APPEL_M2,APPEL_M3,PEU_VAR_POS,CHOIXOUI
7343,RESIL_OUI,[0:50],O7,NO_DEP,CROISSANCE,UTIL_BAS,HORS_FFT_OUI,PAS_APPEL_M1,PAS_APPEL_M2,APPEL_M3,MOY_VAR_POS,CHOIXNON
7356,RESIL_OUI,[0:50],O3O4,DEP,DECROISSANCE,UTIL_NORMAL,HORS_FFT_NON,APPEL_M1,APPEL_M2,APPEL_M3,MOY_VAR_NEG,CHOIXOUI
7360,RESIL_OUI,[0:50],O7,NO_DEP,DECROISSANCE,UTIL_BAS,HORS_FFT_NON,APPEL_M1,APPEL_M2,APPEL_M3,MOY_VAR_NEG,CHOIXNON
7372,RESIL_OUI,[0:50],O3O4,NO_DEP,DECROISSANCE,UTIL_BAS,HORS_FFT_NON,APPEL_M1,APPEL_M2,PAS_APPEL_M3,GRANDE_VAR_NEG,CHOIXOUI
7401,RESIL_NON,[51:110],O5O6,NO_DEP,CROISSANCE,UTIL_NORMAL,HORS_FFT_OUI,APPEL_M1,PAS_APPEL_M2,APPEL_M3,GRANDE_VAR_POS,CHOIXNON
7408,RESIL_NON,[51:110],O1O2,NO_DEP,CROISSANCE,UTIL_BAS,HORS_FFT_OUI,APPEL_M1,PAS_APPEL_M2,APPEL_M3,PEU_VAR_POS,CHOIXOUI
7420,RESIL_OUI,[51:110],O3O4,DEP,CROISSANCE,UTIL_NORMAL,HORS_FFT_NON,APPEL_M1,PAS_APPEL_M2,APPEL_M3,MOY_VAR_POS,CHOIXOUI
7430,RESIL_OUI,[0:50],O5O6,NO_DEP,CROISSANCE,UTIL_NORMAL,HORS_FFT_NON,PAS_APPEL_M1,APPEL_M2,APPEL_M3,GRANDE_VAR_POS,CHOIXNON
7441,RESIL_NON,[0:50],O5O6,DEP,CROISSANCE,UTIL_HAUTE,HORS_FFT_NON,APPEL_M1,PAS_APPEL_M2,APPEL_M3,GRANDE_VAR_POS,CHOIXOUI
7451,RESIL_NON,[0:50],O3O4,NO_DEP,CROISSANCE,UTIL_BAS,HORS_FFT_OUI,APPEL_M1,PAS_APPEL_M2,APPEL_M3,MOY_VAR_POS,CHOIXNON
7461,RESIL_NON,[51:110],O3O4,NO_DEP,DECROISSANCE,UTIL_BAS,HORS_FFT_NON,APPEL_M1,PAS_APPEL_M2,PAS_APPEL_M3,GRANDE_VAR_NEG,CHOIXNON
7472,RESIL_NON,[0:50],O7,NO_DEP,CROISSANCE,UTIL_NORMAL,HORS_FFT_OUI,PAS_APPEL_M1,APPEL_M2,APPEL_M3,GRANDE_VAR_POS,CHOIXOUI
7476,RESIL_NON,[0:50],O1O2,NO_DEP,CROISSANCE,UTIL_BAS,HORS_FFT_NON,PAS_APPEL_M1,PAS_APPEL_M2,APPEL_M3,MOY_VAR_POS,CHOIXNON
7488,RESIL_OUI,[0:50],O3O4,NO_DEP,DECROISSANCE,UTIL_BAS,HORS_FFT_NON,APPEL_M1,PAS_APPEL_M2,PAS_APPEL_M3,GRANDE_VAR_NEG,CHOIXNON
7493,RESIL_OUI,[51:110],O3O4,DEP,DECROISSANCE,UTIL_HAUTE,HORS_FFT_OUI,APPEL_M1,PAS_APPEL_M2,APPEL_M3,GRANDE_VAR_NEG,CHOIXOUI
7512,RESIL_OUI,[51:110],O3O4,DEP,CROISSANCE,UTIL_BAS,HORS_FFT_OUI,PAS_APPEL_M1,APPEL_M2,APPEL_M3,MOY_VAR_POS,CHOIXNON
7528,RESIL_OUI,[0:50],O3O4,DEP,DECROISSANCE,UTIL_HAUTE,HORS_FFT_OUI,APPEL_M1,APPEL_M2,PAS_APPEL_M3,GRANDE_VAR_NEG,CHOIXOUI
7530,RESIL_NON,[51:110],O3O4,DEP,CROISSANCE,UTIL_BAS,HORS_FFT_NON,PAS_APPEL_M1,PAS_APPEL_M2,APPEL_M3,GRANDE_VAR_POS,CHOIXNON
7540,RESIL_OUI,[51:110],O5O6,NO_DEP,CROISSANCE,UTIL_BAS,HORS_FFT_OUI,PAS_APPEL_M1,APPEL_M2,APPEL_M3,GRANDE_VAR_POS,CHOIXNON
7552,RESIL_OUI,[51:110],O3O4,DEP,CROISSANCE,UTIL_HAUTE,HORS_FFT_NON,APPEL_M1,PAS_APPEL_M2,APPEL_M3,MOY_VAR_POS,CHOIXOUI
7557,RESIL_NON,[51:110],O1O2,DEP,CROISSANCE,UTIL_BAS,HORS_FFT_NON,PAS_APPEL_M1,APPEL_M2,APPEL_M3,PEU_VAR_POS,CHOIXOUI
7571,RESIL_OUI,[0:50],O7,NO_DEP,DECROISSANCE,UTIL_BAS,HORS_FFT_NON,APPEL_M1,PAS_APPEL_M2,APPEL_M3,GRANDE_VAR_NEG,CHOIXNON
7595,RESIL_NON,[0:50],O3O4,NO_DEP,CROISSANCE,UTIL_BAS,HORS_FFT_OUI,APPEL_M1,PAS_APPEL_M2,APPEL_M3,MOY_VAR_POS,CHOIXOUI
7619,RESIL_NON,[0:50],O1O2,NO_DEP,PAS_VARIATION,UTIL_BAS,HORS_FFT_NON,PAS_APPEL_M1,APPEL_M2,PAS_APPEL_M3,PEU_VAR_POS,CHOIXNON
7632,RESIL_NON,[51:110],O7,NO_DEP,DECROISSANCE,UTIL_NORMAL,HORS_FFT_NON,APPEL_M1,APPEL_M2,PAS_APPEL_M3,GRANDE_VAR_NEG,CHOIXNON
7654,RESIL_OUI,[51:110],O3O4,NO_DEP,CROISSANCE,UTIL_NORMAL,HORS_FFT_NON,APPEL_M1,PAS_APPEL_M2,APPEL_M3,GRANDE_VAR_POS,CHOIXOUI
7658,RESIL_OUI,[0:50],O1O2,NO_DEP,PAS_VARIATION,UTIL_BAS,HORS_FFT_NON,PAS_APPEL_M1,APPEL_M2,PAS_APPEL_M3,PEU_VAR_POS,CHOIXOUI
7669,RESIL_NON,[0:50],O5O6,NO_DEP,CROISSANCE,UTIL_EXCE,HORS_FFT_OUI,PAS_APPEL_M1,APPEL_M2,APPEL_M3,GRANDE_VAR_POS,CHOIXNON
7694,RESIL_OUI,[0:50],O3O4,NO_DEP,PAS_VARIATION,UTIL_NORMAL,HORS_FFT_OUI,APPEL_M1,APPEL_M2,APPEL_M3,PEU_VAR_POS,CHOIXOUI
7702,RESIL_NON,[51:110],O5O6,NO_DEP,CROISSANCE,UTIL_NORMAL,HORS_FFT_NON,APPEL_M1,PAS_APPEL_M2,APPEL_M3,GRANDE_VAR_POS,CHOIXOUI
7713,RESIL_NON,[51:110],O7,DEP,CROISSANCE,UTIL_BAS,HORS_FFT_OUI,PAS_APPEL_M1,APPEL_M2,APPEL_M3,MOY_VAR_POS,CHOIXNON
7740,RESIL_NON,[0:50],O3O4,NO_DEP,DECROISSANCE,UTIL_BAS,HORS_FFT_OUI,APPEL_M1,PAS_APPEL_M2,APPEL_M3,MOY_VAR_NEG,CHOIXOUI
7744,RESIL_NON,[0:50],O5O6,NO_DEP,DECROISSANCE,UTIL_HAUTE,HORS_FFT_OUI,APPEL_M1,APPEL_M2,APPEL_M3,PEU_VAR_NEG,CHOIXOUI
7762,RESIL_OUI,[51:110],O3O4,NO_DEP,CROISSANCE,UTIL_HAUTE,HORS_FFT_NON,APPEL_M1,APPEL_M2,APPEL_M3,MOY_VAR_POS,CHOIXOUI
7773,RESIL_OUI,[0:50],O3O4,DEP,CROISSANCE,UTIL_HAUTE,HORS_FFT_OUI,APPEL_M1,PAS_APPEL_M2,APPEL_M3,GRANDE_VAR_POS,CHOIXOUI
7775,RESIL_NON,[0:50],O1O2,DEP,DECROISSANCE,UTIL_HAUTE,HORS_FFT_NON,APPEL_M1,PAS_APPEL_M2,APPEL_M3,MOY_VAR_NEG,CHOIXOUI
7788,RESIL_NON,[51:110],O5O6,DEP,CROISSANCE,UTIL_NORMAL,HORS_FFT_OUI,APPEL_M1,PAS_APPEL_M2,APPEL_M3,GRANDE_VAR_POS,CHOIXNON
7789,RESIL_OUI,[0:50],O3O4,DEP,CROISSANCE,UTIL_EXCE,HORS_FFT_NON,APPEL_M1,APPEL_M2,APPEL_M3,GRANDE_VAR_POS,CHOIXNON
7790,RESIL_OUI,[51:110],O1O2,NO_DEP,CROISSANCE,UTIL_BAS,HORS_FFT_OUI,APPEL_M1,APPEL_M2,APPEL_M3,PEU_VAR_POS,CHOIXNON
7810,RESIL_NON,[0:50],O3O4,NO_DEP,CROISSANCE,UTIL_BAS,HORS_FFT_OUI,PAS_APPEL_M1,PAS_APPEL_M2,APPEL_M3,MOY_VAR_POS,CHOIXNON
7817,RESIL_OUI,[51:110],O3O4,NO_DEP,CROISSANCE,UTIL_NORMAL,HORS_FFT_NON,APPEL_M1,PAS_APPEL_M2,APPEL_M3,PEU_VAR_POS,CHOIXOUI
7819,RESIL_OUI,[51:110],O3O4,DEP,DECROISSANCE,UTIL_HAUTE,HORS_FFT_NON,APPEL_M1,APPEL_M2,APPEL_M3,PEU_VAR_NEG,CHOIXOUI
7840,RESIL_OUI,[0:50],O5O6,NO_DEP,CROISSANCE,UTIL_NORMAL,HORS_FFT_OUI,APPEL_M1,APPEL_M2,APPEL_M3,PEU_VAR_POS,CHOIXOUI
7848,RESIL_NON,[0:50],O3O4,NO_DEP,DECROISSANCE,UTIL_BAS,HORS_FFT_OUI,APPEL_M1,APPEL_M2,APPEL_M3,MOY_VAR_NEG,CHOIXOUI
7849,RESIL_OUI,[51:110],O3O4,DEP,CROISSANCE,UTIL_BAS,HORS_FFT_OUI,PAS_APPEL_M1,APPEL_M2,APPEL_M3,GRANDE_VAR_POS,CHOIXNON
7861,RESIL_NON,[51:110],O5O6,DEP,CROISSANCE,UTIL_BAS,HORS_FFT_OUI,PAS_APPEL_M1,APPEL_M2,APPEL_M3,GRANDE_VAR_POS,CHOIXNON
7870,RESIL_OUI,[51:110],O5O6,DEP,DECROISSANCE,UTIL_NORMAL,HORS_FFT_OUI,APPEL_M1,APPEL_M2,PAS_APPEL_M3,GRANDE_VAR_NEG,CHOIXOUI
7886,RESIL_OUI,[51:110],O3O4,NO_DEP,CROISSANCE,UTIL_BAS,HORS_FFT_OUI,APPEL_M1,PAS_APPEL_M2,APPEL_M3,PEU_VAR_POS,CHOIXNON
7887,RESIL_NON,[0:50],O3O4,DEP,CROISSANCE,UTIL_BAS,HORS_FFT_OUI,PAS_APPEL_M1,APPEL_M2,APPEL_M3,GRANDE_VAR_POS,CHOIXOUI
7894,RESIL_NON,[0:50],O7,NO_DEP,CROISSANCE,UTIL_NORMAL,HORS_FFT_NON,APPEL_M1,APPEL_M2,APPEL_M3,MOY_VAR_POS,CHOIXNON
7901,RESIL_NON,[51:110],O7,NO_DEP,DECROISSANCE,UTIL_NORMAL,HORS_FFT_NON,APPEL_M1,PAS_APPEL_M2,APPEL_M3,MOY_VAR_NEG,CHOIXNON
7921,RESIL_NON,[0:50],O1O2,NO_DEP,DECROISSANCE,UTIL_BAS,HORS_FFT_NON,APPEL_M1,PAS_APPEL_M2,APPEL_M3,MOY_VAR_NEG,CHOIXNON
7951,RESIL_OUI,[51:110],O1O2,NO_DEP,DECROISSANCE,UTIL_BAS,HORS_FFT_OUI,APPEL_M1,PAS_APPEL_M2,APPEL_M3,PEU_VAR_NEG,CHOIXNON
7955,RESIL_OUI,[0:50],O7,NO_DEP,CROISSANCE,UTIL_BAS,HORS_FFT_NON,APPEL_M1,PAS_APPEL_M2,APPEL_M3,PEU_VAR_POS,CHOIXNON
7959,RESIL_NON,[0:50],O1O2,NO_DEP,CROISSANCE,UTIL_BAS,HORS_FFT_NON,PAS_APPEL_M1,PAS_APPEL_M2,APPEL_M3,PEU_VAR_POS,CHOIXNON
7961,RESIL_NON,[0:50],O3O4,DEP,DECROISSANCE,UTIL_BAS,HORS_FFT_OUI,APPEL_M1,PAS_APPEL_M2,APPEL_M3,GRANDE_VAR_NEG,CHOIXOUI
7976,RESIL_OUI,[51:110],O5O6,NO_DEP,CROISSANCE,UTIL_NORMAL,HORS_FFT_NON,PAS_APPEL_M1,APPEL_M2,APPEL_M3,GRANDE_VAR_POS,CHOIXNON
8001,RESIL_NON,[0:50],O5O6,DEP,DECROISSANCE,UTIL_HAUTE,HORS_FFT_NON,APPEL_M1,APPEL_M2,PAS_APPEL_M3,GRANDE_VAR_NEG,CHOIXOUI
8006,RESIL_NON,[51:110],O1O2,NO_DEP,PAS_VARIATION,UTIL_BAS,HORS_FFT_OUI,PAS_APPEL_M1,PAS_APPEL_M2,PAS_APPEL_M3,PEU_VAR_POS,CHOIXNON
8015,RESIL_NON,[0:50],O1O2,NO_DEP,DECROISSANCE,UTIL_HAUTE,HORS_FFT_OUI,APPEL_M1,APPEL_M2,APPEL_M3,MOY_VAR_NEG,CHOIXOUI
8029,RESIL_OUI,[51:110],O5O6,NO_DEP,CROISSANCE,UTIL_NORMAL,HORS_FFT_OUI,APPEL_M1,APPEL_M2,APPEL_M3,GRANDE_VAR_POS,CHOIXOUI
8041,RESIL_OUI,[0:50],O5O6,NO_DEP,DECROISSANCE,UTIL_BAS,HORS_FFT_NON,APPEL_M1,PAS_APPEL_M2,APPEL_M3,GRANDE_VAR_NEG,CHOIXNON
8046,RESIL_NON,[0:50],O3O4,DEP,DECROISSANCE,UTIL_BAS,HORS_FFT_NON,APPEL_M1,APPEL_M2,APPEL_M3,GRANDE_VAR_NEG,CHOIXNON
